Country,Country Code,Series,Series Code,1987Q1 [1987Q1],1987Q2 [1987Q2],1987Q3 [1987Q3],1987Q4 [1987Q4],1988Q1 [1988Q1],1988Q2 [1988Q2],1988Q3 [1988Q3],1988Q4 [1988Q4],1989Q1 [1989Q1],1989Q2 [1989Q2],1989Q3 [1989Q3],1989Q4 [1989Q4],1990Q1 [1990Q1],1990Q2 [1990Q2],1990Q3 [1990Q3],1990Q4 [1990Q4],1991Q1 [1991Q1],1991Q2 [1991Q2],1991Q3 [1991Q3],1991Q4 [1991Q4],1992Q1 [1992Q1],1992Q2 [1992Q2],1992Q3 [1992Q3],1992Q4 [1992Q4],1993Q1 [1993Q1],1993Q2 [1993Q2],1993Q3 [1993Q3],1993Q4 [1993Q4],1994Q1 [1994Q1],1994Q2 [1994Q2],1994Q3 [1994Q3],1994Q4 [1994Q4],1995Q1 [1995Q1],1995Q2 [1995Q2],1995Q3 [1995Q3],1995Q4 [1995Q4],1996Q1 [1996Q1],1996Q2 [1996Q2],1996Q3 [1996Q3],1996Q4 [1996Q4],1997Q1 [1997Q1],1997Q2 [1997Q2],1997Q3 [1997Q3],1997Q4 [1997Q4],1998Q1 [1998Q1],1998Q2 [1998Q2],1998Q3 [1998Q3],1998Q4 [1998Q4],1999Q1 [1999Q1],1999Q2 [1999Q2],1999Q3 [1999Q3],1999Q4 [1999Q4],2000Q1 [2000Q1],2000Q2 [2000Q2],2000Q3 [2000Q3],2000Q4 [2000Q4],2001Q1 [2001Q1],2001Q2 [2001Q2],2001Q3 [2001Q3],2001Q4 [2001Q4],2002Q1 [2002Q1],2002Q2 [2002Q2],2002Q3 [2002Q3],2002Q4 [2002Q4],2003Q1 [2003Q1],2003Q2 [2003Q2],2003Q3 [2003Q3],2003Q4 [2003Q4],2004Q1 [2004Q1],2004Q2 [2004Q2],2004Q3 [2004Q3],2004Q4 [2004Q4],2005Q1 [2005Q1],2005Q2 [2005Q2],2005Q3 [2005Q3],2005Q4 [2005Q4],2006Q1 [2006Q1],2006Q2 [2006Q2],2006Q3 [2006Q3],2006Q4 [2006Q4],2007Q1 [2007Q1],2007Q2 [2007Q2],2007Q3 [2007Q3],2007Q4 [2007Q4],2008Q1 [2008Q1],2008Q2 [2008Q2],2008Q3 [2008Q3],2008Q4 [2008Q4],2009Q1 [2009Q1],2009Q2 [2009Q2],2009Q3 [2009Q3],2009Q4 [2009Q4],2010Q1 [2010Q1],2010Q2 [2010Q2],2010Q3 [2010Q3],2010Q4 [2010Q4],2011Q1 [2011Q1],2011Q2 [2011Q2],2011Q3 [2011Q3],2011Q4 [2011Q4],2012Q1 [2012Q1],2012Q2 [2012Q2],2012Q3 [2012Q3],2012Q4 [2012Q4],2013Q1 [2013Q1],2013Q2 [2013Q2],2013Q3 [2013Q3],2013Q4 [2013Q4],2014Q1 [2014Q1],2014Q2 [2014Q2],2014Q3 [2014Q3],2014Q4 [2014Q4],2015Q1 [2015Q1],2015Q2 [2015Q2],2015Q3 [2015Q3],2015Q4 [2015Q4],2016Q1 [2016Q1],2016Q2 [2016Q2],2016Q3 [2016Q3],2016Q4 [2016Q4],2017Q1 [2017Q1],2017Q2 [2017Q2],2017Q3 [2017Q3],2017Q4 [2017Q4],2018Q1 [2018Q1],2018Q2 [2018Q2],2018Q3 [2018Q3],2018Q4 [2018Q4],2019Q1 [2019Q1],2019Q2 [2019Q2],2019Q3 [2019Q3],2019Q4 [2019Q4],2020Q1 [2020Q1],2020Q2 [2020Q2],2020Q3 [2020Q3],2020Q4 [2020Q4],2021Q1 [2021Q1],2021Q2 [2021Q2],2021Q3 [2021Q3],2021Q4 [2021Q4],2022Q1 [2022Q1],2022Q2 [2022Q2],2022Q3 [2022Q3],2022Q4 [2022Q4],2023Q1 [2023Q1],2023Q2 [2023Q2],2023Q3 [2023Q3],2023Q4 [2023Q4],2024Q1 [2024Q1],2024Q2 [2024Q2],2024Q3 [2024Q3],2024Q4 [2024Q4],2025Q1 [2025Q1],2025Q2 [2025Q2],2025Q3 [2025Q3],2025Q4 [2025Q4]
Switzerland,CHE,"GDP,constant 2010 US$,millions,seas. adj.,",NYGDPMKTPSAKD,98177.28992,98848.55993,100200.7075,100780.851,101268.6062,101773.1505,102960.0281,104688.7157,105181.7115,106941.454,107870.8674,108873.2598,111018.3736,111483.0318,111420.5339,110776.534,111021.4791,109868.0825,109779.8673,109998.3188,110625.9179,110531.1036,109728.6268,109178.0826,108815.226,109813.6395,110232.2977,110835.5382,111458.9643,110531.6859,111440.0402,111824.5381,111394.2343,111761.1668,112357.2258,112116.0655,112986.1836,112355.479,112179.5339,112553.6478,113091.9642,114177.6224,115813.7278,116268.6813,117236.234,118593.8162,118425.0525,117659.5504,118275.6981,118942.0187,119864.5419,122663.0692,123263.6894,123631.7864,124625.2505,126157.5162,126086.5753,126601.6976,126573.9424,126495.0436,126592.09,127245.1153,127323.1406,126476.2166,125713.9171,125556.1196,126661.9635,127974.5161,128803.9718,129749.3979,129819.4654,130280.1447,131310.3894,132983.3724,134316.4989,135634.195,137269.9122,138453.1991,139500.9121,141433.8825,142449.3761,144404.376,145641.3295,146486.2155,147459.8821,149097.9285,149923.5022,146531.8273,144161.1777,144625.6418,145893.359,146739.7978,148527.1015,149690.9791,150452.8904,151563.2954,151636.3714,152847.9958,152102.8734,152513.5738,153165.2405,153508.2025,154790.2826,154889.7551,155491.3458,156579.9154,157652.9575,157989.7086,159070.4174,160472.5439,161441.1641,162301.7716,162008.8855,162256.548,163430.7125,164597.7926,165432.7799,166218.4676,166955.7292,166502.3283,166620.5309,167936.9654,169300.3704,170982.4758,173158.6444,175026.3025,174368.619,174894.3194,175093.9439,176216.2856,176761.2012,177076.2138,175101.0283,163941.7589,173949.5726,175495.5219,176757.4164,181653.6018,185607.4665,186959.0318,187392.0529,189175.4748,190211.057,190503.5549,190906.9768,190259.192,191078.6519,191667.9177,191681.9894,193632.4281,194397.0567,194722.2593,196152.5292,196456.7697,..,..
Syrian Arab Republic,SYR,"Unemployment rate,Percent,,,",UNEMPSA_,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,"GDP,constant 2010 US$,millions,seas. adj.,",NYGDPMKTPSAKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Taiwan China,TWN,"Unemployment rate,Percent,,,",UNEMPSA_,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Taiwan China,TWN,"GDP,constant 2010 US$,millions,seas. adj.,",NYGDPMKTPSAKD,29912.72001,30828.49099,31440.47059,31744.66962,32220.8123,33225.74355,33926.59226,34497.39857,35072.25233,36367.8426,36699.67491,37407.39553,37396.5344,37914.6948,38259.19358,40042.0206,40039.02141,41115.52548,41884.62752,43433.69271,44161.53409,44519.68936,45497.86088,46128.88387,47070.10426,47733.71064,48742.39816,49049.1596,49963.76584,51565.79725,52258.78401,53259.55135,53835.48249,55137.6535,55827.34989,55703.39322,57180.5653,58437.16615,59107.49886,59398.27434,60529.37526,61697.80585,62626.70919,63437.42129,63498.51151,64186.22786,65426.46421,65620.27571,67457.69957,68634.39976,69373.4517,70683.68848,71576.36864,73753.28292,74182.28304,74074.10851,73204.54829,71728.71566,71286.11728,73250.992,74585.36787,76631.36621,76287.59539,77839.65977,78418.9104,76066.15061,80286.06406,83472.24823,83864.7631,84524.08909,85450.25531,86528.30265,87141.41788,88839.1903,89323.02021,93386.51007,92580.4569,93479.60132,95148.54661,98179.50105,97974.27518,99604.11457,102216.6388,105581.493,105507.2995,104355.7867,100311.6314,98439.67319,97025.65874,98256.60635,99329.84917,107408.6963,108084.5324,110040.2057,111114.2347,113970.0425,115154.7503,114888.638,115089.3505,114355.7146,116519.38,116292.0825,118042.8502,118838.9449,118480.4985,119273.0699,120825.3963,122777.2843,123953.5768,125217.7776,127292.2245,127606.6149,129354.6165,127877.3861,127196.9494,127026.8402,128887.7334,130450.3386,131270.8636,131919.9108,133731.7397,134273.3694,136458.9027,137198.3041,138396.843,138526.6233,139796.0654,140680.7089,140980.3072,142300.386,144566.1985,146583.6318,145066.3346,143077.7285,150720.5289,155212.9897,158753.1653,154975.9084,156843.0912,163429.3627,164674.5492,160928.7692,162793.8264,162618.01,159420.9647,163504.022,165072.8003,170319.1635,169842.0017,171232.9253,173089.509,175997.4677,178648.5446,184102.2301,..,..
Tajikistan,TJK,"Unemployment rate,Percent,,,",UNEMPSA_,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tajikistan,TJK,"GDP,constant 2010 US$,millions,seas. adj.,",NYGDPMKTPSAKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tanzania,TZA,"Unemployment rate,Percent,,,",UNEMPSA_,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tanzania,TZA,"GDP,constant 2010 US$,millions,seas. adj.,",NYGDPMKTPSAKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Thailand,THA,"Unemployment rate,Percent,,,",UNEMPSA_,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Thailand,THA,"GDP,constant 2010 US$,millions,seas. adj.,",NYGDPMKTPSAKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,41173.13709,41471.02845,44065.08517,44488.63281,45559.94526,45719.48062,46034.0946,47510.96998,48959.56679,50141.58771,49933.73819,50791.44286,50884.79766,53464.45873,53587.07812,53255.8204,51077.65993,52551.30123,51937.49437,49884.55633,48098.94355,46138.68984,46759.55648,48676.07108,48554.59546,48746.03789,50426.85822,50737.52819,51774.76436,51678.60931,51707.40061,52143.25357,52885.91135,53529.18,53683.07541,54330.80079,55260.44427,56860.68841,57488.41764,57995.49948,59452.4576,60414.59975,61511.3511,62516.0886,63322.24501,64299.68993,65025.15182,66550.34138,65756.60861,67191.59857,68114.30059,69023.90848,69376.34555,70283.86311,71142.43546,72722.40737,73866.76296,74015.57059,75034.15158,76126.09123,76116.86224,76642.48095,76795.07484,74810.40768,72588.3109,74248.70125,76599.25456,78815.15924,81096.49511,80852.63674,81287.38538,81624.08583,83468.30666,82281.15852,83544.07116,78298.73008,85644.73176,87273.64888,87976.94541,90274.4123,90208.54727,89683.59904,90315.43004,90265.26219,89929.5083,90489.59769,91327.14845,92311.81092,92756.93231,93154.05506,94512.21563,95095.92966,95847.81644,96756.95105,97582.70921,98233.35316,99513.89554,101017.1958,102107.4001,102028.6381,104524.9228,105820.5313,105636.543,105693.3763,107288.7298,108320.4838,108438.0943,106644.1202,104978.9182,95265.04897,101779.9681,102190.1061,102274.2319,102738.7578,101654.4696,104175.1676,104434.526,105281.1874,106210.1604,105710.9271,107159.0112,107295.3163,107830.9134,107823.3803,108857.6585,109739.3033,110970.23,111466.5053,112220.6796,112875.0309,..,..
Timor-Leste,TLS,"Unemployment rate,Percent,,,",UNEMPSA_,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Timor-Leste,TLS,"GDP,constant 2010 US$,millions,seas. adj.,",NYGDPMKTPSAKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Togo,TGO,"Unemployment rate,Percent,,,",UNEMPSA_,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Togo,TGO,"GDP,constant 2010 US$,millions,seas. adj.,",NYGDPMKTPSAKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tonga,TON,"Unemployment rate,Percent,,,",UNEMPSA_,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tonga,TON,"GDP,constant 2010 US$,millions,seas. adj.,",NYGDPMKTPSAKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Trinidad and Tobago,TTO,"Unemployment rate,Percent,,,",UNEMPSA_,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Trinidad and Tobago,TTO,"GDP,constant 2010 US$,millions,seas. adj.,",NYGDPMKTPSAKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tunisia,TUN,"Unemployment rate,Percent,,,",UNEMPSA_,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tunisia,TUN,"GDP,constant 2010 US$,millions,seas. adj.,",NYGDPMKTPSAKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7693.284383,7774.324583,7950.440717,8116.693747,8171.463118,8182.607444,8154.628318,8223.185257,8221.644327,8266.544823,8291.015016,8385.606163,8383.349595,8631.531602,8794.893225,8914.600947,9083.243284,9138.768691,9306.591507,9361.112713,9329.491914,9505.786958,9614.552348,9726.053322,9864.967837,9980.808807,10074.46501,10257.62209,10554.45592,10712.68688,10739.86958,10866.58362,11111.0143,11083.69887,11237.9188,11257.84123,11277.50395,11464.67207,11583.91232,11724.51782,11895.26667,11946.65408,12048.25155,11968.46371,11569.03398,11706.7019,11746.26974,11841.70927,11986.37197,12108.99996,12297.50701,12420.12923,12324.62622,12444.24737,12518.43707,12635.44384,12730.45629,12801.25248,12885.10906,12952.7022,12929.44974,12931.30232,12940.4671,13026.06084,13017.35199,13065.64022,13082.29034,13241.12728,13321.6423,13312.69106,13393.23493,13559.28019,13659.42907,13714.75249,13771.20707,13838.44816,13913.55549,13965.95864,13981.1544,13975.62552,13378.39699,11383.17594,12983.14566,13080.02223,13228.99607,13212.86537,13264.03923,13526.06075,13602.07994,13616.25419,13718.83855,13759.90692,13737.95877,13666.47003,13675.77909,13717.41304,13808.69725,13856.15442,13961.63596,14055.92123,14035.91223,14293.43792,..,..
Turkey,TUR,"Unemployment rate,Percent,,,",UNEMPSA_,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turkey,TUR,"GDP,constant 2010 US$,millions,seas. adj.,",NYGDPMKTPSAKD,80903.22383,86242.94901,88736.10416,91509.9064,88915.92071,89875.66362,90000.83745,88376.72989,85550.94866,87727.50006,91882.75777,91836.00013,95481.33006,99667.8013,95309.15784,101656.7226,94200.07516,98236.17339,100499.6802,100327.8495,100319.5802,102123.9896,105977.2421,104713.3688,105238.6723,111807.9482,113214.3003,114770.7546,108417.3857,99891.47651,108234.7115,108979.6723,106929.2838,113114.5849,120271.8411,117593.5136,113623.4192,114063.9311,107005.7856,113969.6969,117633.3517,121033.193,117982.2682,123401.156,124773.0474,122675.6991,122358.1306,118805.5498,118564.756,117584.1321,117859.8238,119766.9803,122475.0378,125826.9566,128063.8955,130025.1433,126154.9946,117395.6847,118484.4919,116518.009,123563.8443,126606.9192,128196.5066,130672.4948,131928.8104,131852.0357,136296.2504,139855.8108,143150.1489,147632.7511,149342.7363,151921.6721,156610.1713,157934.5365,163057.5114,167904.7945,167529.6447,174364.3492,173200.5122,177222.4667,179199.4184,178920.2367,180778.5369,188681.1089,190792.4168,184027.5076,181516.6221,178538.108,166269.8397,173825.1803,177578.4225,180281.2448,181019.3307,186897.839,192230.1997,198054.6167,203296.2437,207230.9532,212919.2697,216398.5653,215384.7884,217756.0834,221622.7426,225484.1675,232620.7364,239383.9006,241926.194,242746.289,248870.8255,246750.7938,251060.6531,253527.9168,257720.869,263629.0409,265904.3671,270468.9798,269856.5256,274019.815,266515.0763,281840.3777,284054.6338,290969.6024,298493.5351,303309.4104,307744.9014,308301.5185,306143.0995,296816.7035,302859.2308,309481.0594,309557.8341,314394.6478,315504.3934,282752.9514,327074.7083,331224.0387,340103.7445,345553.0123,357683.4345,364245.9373,363172.8347,369274.6877,372605.6682,376228.0444,373294.8972,391021.1565,394067.7214,396709.473,400082.3309,399586.7845,402108.1396,407395.1327,410441.6977,417077.4852,..,..
Turkmenistan,TKM,"Unemployment rate,Percent,,,",UNEMPSA_,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turkmenistan,TKM,"GDP,constant 2010 US$,millions,seas. adj.,",NYGDPMKTPSAKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
